filename, freshripe, freshunripe, overripe, ripe, rotten, unripe
musa-acuminata-mold-e225871d-1d0a-11ec-b748-d8c4975e38aa_jpg.rf.cf531386d3dfb0ddd42efbd14395ff08.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-freshripe-4d58d8e0-2653-11ec-b949-d8c4975e38aa_jpg.rf.ce3ee68bfc864870e748ea895663b151.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-86aaa5c8-394a-11ec-9b3a-d8c4975e38aa_jpg.rf.cf29995140d9646cebb1967c66d3607d.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-rotten-8e8a03a3-2653-11ec-89a8-d8c4975e38aa_jpg.rf.cf6efd93fd9cd1652984406f6ac596f6.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-a4604a0d-394a-11ec-b4e3-d8c4975e38aa_jpg.rf.cee4ac37f47e427cd31baf6d88a8047d.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-a95422c2-394a-11ec-a5bf-d8c4975e38aa_jpg.rf.ce4e76e37264e665315abf1b41919012.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-b0b6e24e-394a-11ec-9019-d8c4975e38aa_jpg.rf.cdfdcf46e5d94ff3cb0a15c8b5ef045f.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-overripe-7fd0d828-2653-11ec-96af-d8c4975e38aa_jpg.rf.ced196b32e780c7341378b1ba8dc33ae.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-f8bd263a-394a-11ec-bc3a-d8c4975e38aa_jpg.rf.cfc3ad45a69e952a1a900bef0daf3fe0.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-815cb762-2653-11ec-92b7-d8c4975e38aa_jpg.rf.cee4c9a36b495ee7113d33c6d7557da0.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-76d817cb-1d0a-11ec-8c9a-d8c4975e38aa_jpg.rf.cf924dac070fa23dff064eae0f7ae085.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-unripe-60275b4b-2653-11ec-82cb-d8c4975e38aa---Copy_jpg.rf.cfad5ce2d0d168d95e247129a9afe28f.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-bf38cac5-1d0a-11ec-b7c2-d8c4975e38aa_jpg.rf.d050b827055a633fce06585a631e619e.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-6d43a597-1d0a-11ec-80d6-d8c4975e38aa_jpg.rf.cee525a3460e7cddc750197192121e70.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-rotten-a24313fc-1d0a-11ec-8b4a-d8c4975e38aa_jpg.rf.cf6023a6a93a97dbe42e332e61d3f477.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-860d60a2-2653-11ec-84d9-d8c4975e38aa_jpg.rf.cfb5bde77d53987d78d39b74335e31eb.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-overripe-9f0a6b31-1d0a-11ec-aca5-d8c4975e38aa_jpg.rf.d0224b1ebf2c1edde1135900b0d3fa5a.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-8bf244e7-394a-11ec-bf4c-d8c4975e38aa_jpg.rf.cfbfc4b69d71d7b9b7d7b2495676446d.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-ripe-749e1d7f-2653-11ec-a673-d8c4975e38aa_jpg.rf.d0288b5767d5bee78f1c03e7f510b5ba.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-ripe-91db7c33-1d0a-11ec-ab96-d8c4975e38aa_jpg.rf.cfe45958f4e46d4b3856500742e3d201.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshunripe-7753a513-1d0a-11ec-ae04-d8c4975e38aa_jpg.rf.cfcef33a169337f0874696016cc668c2.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-a17990ae-394a-11ec-b310-d8c4975e38aa_jpg.rf.d07b8ed082be077ae415a33315e803f6.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-mold-e3674b93-1d0a-11ec-b941-d8c4975e38aa_jpg.rf.d04857f6d12cfced62ddbb356a45e384.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-rotten-bf7d7e0c-1d0a-11ec-8715-d8c4975e38aa_jpg.rf.d0a67655175a9f0a0cc87ef549a656b0.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-8fb58c79-2653-11ec-abe3-d8c4975e38aa_jpg.rf.cfc070efad75f12e5cd88a05ed7aeb27.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-overripe-74f64d63-2653-11ec-9731-d8c4975e38aa_jpg.rf.d0964e60e2d9665e13c97107ff233b40.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-unripe-85fc9e88-1d0a-11ec-980d-d8c4975e38aa-1-_jpg.rf.d09436717ba291501361931aeb4d46e3.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-freshunripe-28e35f26-2653-11ec-a76f-d8c4975e38aa_jpg.rf.cfffd8b14e999539ce1f676d71e7959d.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-rotten-8b0ff00c-2653-11ec-9c9d-d8c4975e38aa_jpg.rf.d0f2a8d129864d6dcf067e98087c7f79.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-aa8a23fe-394a-11ec-a805-d8c4975e38aa_jpg.rf.d03d1bb3973c7b7f8a36a22943079148.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-freshunripe-7232310b-1d0a-11ec-a5bb-d8c4975e38aa_jpg.rf.d074af629d7481b015ba05b36c589bc1.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-freshunripe-1d9a6a2e-2653-11ec-901d-d8c4975e38aa_jpg.rf.d08da58d5f84c5d30fc26214e5c47441.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-b37ddd5a-394a-11ec-a50f-d8c4975e38aa_jpg.rf.d114e9a4a9f71be2f1a858d052a85318.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-ripe-937ef7a3-1d0a-11ec-8cde-d8c4975e38aa_jpg.rf.d068fba5b304e6a7299c6495323953df.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-b1e2ea37-1d0a-11ec-9c7f-d8c4975e38aa_jpg.rf.cf9a1916b72d97f4975f897331c85b90.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-d9c5dc94-4037-11ec-9895-94b86d66fd1d_jpg.rf.d132bf4ddf4322d78815c7811322d023.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-8d830e88-394a-11ec-b3fe-d8c4975e38aa_jpg.rf.cfbe865329286608937f3c3612f57b76.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-unripe-54b88418-2653-11ec-9666-d8c4975e38aa---Copy_jpg.rf.d1136f52d7e96917c5e1081935078da3.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-ripe-93e57487-1d0a-11ec-82b1-d8c4975e38aa_jpg.rf.d11f978192d0599d8e262dd662ec9c03.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-overripe-7e6643d3-2653-11ec-bc71-d8c4975e38aa_jpg.rf.d154d274f6b58bf3e3762f43b0563112.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-freshunripe-744de322-1d0a-11ec-8275-d8c4975e38aa_jpg.rf.d0bbd96b1a507a8aab4ef965fc5fc1c2.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-aaaf943e-394a-11ec-82d6-d8c4975e38aa_jpg.rf.d0f6de5178a472051a3449de6b693f46.jpg, 0, 0, 1, 1, 0, 0
musa-acuminata-banana-d7ab37db-394a-11ec-975d-d8c4975e38aa_jpg.rf.d0cc88a8a7d09a567873a9c2e01adb23.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-freshunripe-296d9c3e-2653-11ec-813f-d8c4975e38aa_jpg.rf.d1655e568623952ed20df6afb56d3c69.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-freshunripe-717a0659-1d0a-11ec-a6d7-d8c4975e38aa_jpg.rf.d0a0ae808e038646f29e7070ddf0afe6.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-mold-e57f8f8d-1d0a-11ec-8ba9-d8c4975e38aa_jpg.rf.d12ae52b110d2d2be8054f83c51beee6.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-overripe-9bb526f3-1d0a-11ec-ad78-d8c4975e38aa_jpg.rf.d1b8e69f3ba475d742896c167c4c5fb8.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-9eba9761-4037-11ec-ad37-94b86d66fd1d_jpg.rf.d1b431d22c01c88b002afda8733a0fd0.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-970408a9-394a-11ec-996d-d8c4975e38aa_jpg.rf.d177132af86ed7bcf9d7317b3e13ae4f.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-c6649268-394a-11ec-8e37-d8c4975e38aa_jpg.rf.d163003376e709efeb194d519a112eaa.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshripe-4ca3b51a-2653-11ec-919e-d8c4975e38aa_jpg.rf.d1a645d4a487e3d50d9b188f226623cf.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-mold-e4749fd9-1d0a-11ec-9f1a-d8c4975e38aa_jpg.rf.d01a8d51f438d6162996fc6d66037aed.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-ripe-93d26327-1d0a-11ec-9e04-d8c4975e38aa_jpg.rf.d188cd7d07b36fec7e2e99b6cfd6a000.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-e05ff2a3-394a-11ec-a1a4-d8c4975e38aa_jpg.rf.d1bfcc5e4b8ca72d146fb257b639ae01.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshripe-7c805b33-1d0a-11ec-bd6e-d8c4975e38aa_jpg.rf.d1678ab873e9eab42532f4ab2cf4fd79.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-ripe-91a70cb3-1d0a-11ec-ab9b-d8c4975e38aa_jpg.rf.d16bf2436aeada353553c9ec4f598c93.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-ripe-92cc373e-1d0a-11ec-8a9a-d8c4975e38aa_jpg.rf.d268df610f791c9c9d659b438198e63e.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-b26783df-394a-11ec-b880-d8c4975e38aa_jpg.rf.d297626002f066386f9038e64c584d1c.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshripe-4541a94a-2653-11ec-a424-d8c4975e38aa_jpg.rf.d1dec09e776cfef26fd79ae2c3acdac9.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-d33d22cf-394a-11ec-8eee-d8c4975e38aa_jpg.rf.d1ba74efa1cb9fcdbac8f126de4545b7.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-ripe-73579651-2653-11ec-8ff1-d8c4975e38aa_jpg.rf.d214cb4121301a088ec8cd189326da24.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-unripe-626ce93e-2653-11ec-9b7a-d8c4975e38aa---Copy_jpg.rf.d231c5f394c17ccb91ee122c8519d016.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-rotten-beabbf81-1d0a-11ec-aa23-d8c4975e38aa_jpg.rf.d2b51557874077c8a834e76388b1c3b8.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-ae49bf0f-394a-11ec-9c68-d8c4975e38aa_jpg.rf.d1ecc2dbe283448f7518296b97c66a12.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-870abc6c-2653-11ec-8faf-d8c4975e38aa_jpg.rf.d1cb851f4980f707f3aeb9f18e02ed0a.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-unripe-5dc06f2e-2653-11ec-9e31-d8c4975e38aa---Copy_jpg.rf.d25694cd64c7420211b0f5fc5c968de6.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-freshripe-78e36537-1d0a-11ec-ab2e-d8c4975e38aa_jpg.rf.d29fbf6df3890bfecb3034aa1e9f8f8c.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshripe-7dabffc7-1d0a-11ec-826c-d8c4975e38aa_jpg.rf.d2a674970773de4b6edcbe71b09271f3.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-c3b9594a-394a-11ec-b2ec-d8c4975e38aa_jpg.rf.d1c6f707134637bbb49f6f1aca2c5b88.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-unripe-8f7e1862-1d0a-11ec-a2ad-d8c4975e38aa-1-_jpg.rf.d1e6ac11256da225116e7ebb356f092e.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-freshripe-46eeacbe-2653-11ec-9e8f-d8c4975e38aa_jpg.rf.d1edca23c5d785ba121a621c25c433a5.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-ce2ad5fc-394a-11ec-80be-d8c4975e38aa_jpg.rf.d20e38a49330e3d70f08b3e70d318cee.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-mold-e38d6cb3-1d0a-11ec-a725-d8c4975e38aa_jpg.rf.d20121e163d316ac8bd6191bdc0ba951.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-freshunripe-6fd9bdbf-1d0a-11ec-ae4d-d8c4975e38aa_jpg.rf.d2aad717605e4e515d5a02a8350b9447.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-e9d17117-394a-11ec-8b9f-d8c4975e38aa_jpg.rf.d22c567b95528f9d35272f5c5453d6c7.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-b2e34bd5-394a-11ec-bf9f-d8c4975e38aa_jpg.rf.d282802f23c13d75f77c55e970fdb8d6.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshripe-4b370b1d-2653-11ec-af18-d8c4975e38aa_jpg.rf.d1e4431d8b702540614134c1e1af77a2.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshunripe-2c3b0524-2653-11ec-9af5-d8c4975e38aa_jpg.rf.d2245bc366b50893aacbb5d7b12dae7e.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-unripe-813eec51-1d0a-11ec-8fea-d8c4975e38aa-1-_jpg.rf.d218314373a2d6bb346c51ebc941af94.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-freshripe-44ade1dc-2653-11ec-a75b-d8c4975e38aa_jpg.rf.d2581221206633db40f2a4ebe28badc3.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-mold-e3759743-1d0a-11ec-b27e-d8c4975e38aa_jpg.rf.d21024abae7fa87c2f834ea82fbf4524.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-freshunripe-6d4134b0-1d0a-11ec-bdc2-d8c4975e38aa_jpg.rf.d2f40e1aceb8aabd4f32cd89056537d9.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-overripe-7ea76759-2653-11ec-b145-d8c4975e38aa_jpg.rf.d2f61733b3da6c9e8565a52d0eb008a0.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-freshunripe-336d6757-2653-11ec-a9b8-d8c4975e38aa_jpg.rf.d39cf938ed5cc2c34f2505f711123659.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-afe90b8c-394a-11ec-9405-d8c4975e38aa_jpg.rf.d2f13c9b9a76248839713cdf914c87fb.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshunripe-1d984b0e-2653-11ec-aacd-d8c4975e38aa_jpg.rf.d2c06dfb2f4aeaecf492668bd4376eb1.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-eca8ee24-394a-11ec-ba73-d8c4975e38aa_jpg.rf.d2d9497c8f6cf98ea9ce213f9fc89aae.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-mold-e2f4e411-1d0a-11ec-96f5-d8c4975e38aa_jpg.rf.d396016f1bceaf7e6ed459e35fa02755.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-freshunripe-6c6694ee-1d0a-11ec-b254-d8c4975e38aa_jpg.rf.d2fbf63a34bac4aae7af77b5a54d1540.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-freshripe-78369b12-1d0a-11ec-a49b-d8c4975e38aa_jpg.rf.d3477a2673a52dff58b68d412743ce63.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-91faae42-394a-11ec-90dd-d8c4975e38aa_jpg.rf.d36d8770b22d3cfb6c2589ef9033b889.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-98400643-394a-11ec-9147-d8c4975e38aa_jpg.rf.d39151157c3754705eb285d4a232ebe6.jpg, 0, 0, 1, 1, 0, 0
musa-acuminata-unripe-81f8d47b-1d0a-11ec-aeae-d8c4975e38aa-1-_jpg.rf.d386d4568ee388d4a33b79f08bb526a6.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-ripe-920b2767-1d0a-11ec-85dc-d8c4975e38aa_jpg.rf.d3096df79adb0976af20c75e3c520ec2.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-811e5966-2653-11ec-92e9-d8c4975e38aa_jpg.rf.d334c300afd3d7ef0d6ae3876a1109e3.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-ripe-6d40d44b-2653-11ec-9b3a-d8c4975e38aa_jpg.rf.d3080de110210229595b029ccdbb385e.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-96c9b657-394a-11ec-b1d0-d8c4975e38aa_jpg.rf.d2dc7fad469607c58d0058ab9c400c1f.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-unripe-60229714-2653-11ec-bd8b-d8c4975e38aa---Copy_jpg.rf.d39df0f12d356e96f26d7a61b90dd864.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-74ef3353-1d0a-11ec-8b02-d8c4975e38aa_jpg.rf.d2ecf0b989edba146a2b212f3a09b4c9.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-unripe-89e0e557-1d0a-11ec-9c3a-d8c4975e38aa-1-_jpg.rf.d3c501b38885a7a56c95983331a095fa.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-94478cf9-394a-11ec-a02c-d8c4975e38aa_jpg.rf.d3c2d956c631f269403504b984e70afa.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-banana-edec7e4f-394a-11ec-8b12-d8c4975e38aa_jpg.rf.d34decb0c430ec66656ed3460876a7ad.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshripe-43dc2558-2653-11ec-92c0-d8c4975e38aa_jpg.rf.d3d51b381a83a9c8bc5bb83a3a457eb3.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-98ab75d6-4037-11ec-8bf1-94b86d66fd1d_jpg.rf.d3d9bda3d8d74e2fde8dd47963859b7a.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-overripe-a1146205-1d0a-11ec-96e4-d8c4975e38aa_jpg.rf.d30c396ba3d4f62b0517cb96d4d58c29.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-rotten-8ab4869f-2653-11ec-ac7c-d8c4975e38aa_jpg.rf.d3f02102d5cd61544d7aed7185238768.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-unripe-579439ec-2653-11ec-a83d-d8c4975e38aa---Copy_jpg.rf.d41333e0220baa14d357fdcce7a21911.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-banana-aa08773a-394a-11ec-b002-d8c4975e38aa_jpg.rf.d3a42fe8583d9f2f9f6736f18b668d8d.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-b025f9f0-394a-11ec-aaee-d8c4975e38aa_jpg.rf.d40852d545af7b4cb7829e848fcfe644.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-c9e287fe-394a-11ec-83fb-d8c4975e38aa_jpg.rf.d3b376db8ec1c60fddeb157aacbc6ad3.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-unripe-61dde80c-2653-11ec-bfea-d8c4975e38aa_jpg.rf.d450e586c0693b32ce13c15b6c58f6e9.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-rotten-ac8d2336-1d0a-11ec-ad14-d8c4975e38aa_jpg.rf.d49067149b44fc1787433fedb009157a.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-8344f813-2653-11ec-8102-d8c4975e38aa_jpg.rf.d48a8956eab675d4982a87669a28f1e7.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-bc5bd30a-1d0a-11ec-b713-d8c4975e38aa_jpg.rf.d4372bc0c3e7442744cad836917a6b13.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-f5c75e82-394a-11ec-94fc-d8c4975e38aa_jpg.rf.d446c01450820e786d46426233feaf7d.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshunripe-631fbaab-1d0a-11ec-9af4-d8c4975e38aa_jpg.rf.d3eb335ada60adedd938202c10f67a40.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-freshunripe-27f5078b-2653-11ec-9368-d8c4975e38aa_jpg.rf.d4006857891484cd841e15c082aecd87.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-unripe-8c2b3683-1d0a-11ec-b194-d8c4975e38aa-1-_jpg.rf.d42e8dfa746fc1d61fc9861cb676791d.jpg, 0, 1, 0, 0, 0, 1
musa-acuminata-rotten-b9cc8dd6-1d0a-11ec-a76e-d8c4975e38aa_jpg.rf.d41051e657b63213f2bf2fb383dc8e9c.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-82a7c793-2653-11ec-b5d7-d8c4975e38aa_jpg.rf.d44d292f125605d2c5bec778af7232d0.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-b89c7080-4037-11ec-a23f-94b86d66fd1d_jpg.rf.d3e2c4f994442db4307356ebe4d8f02d.jpg, 0, 1, 0, 0, 0, 1
musa-acuminata-ripe-6c29f838-2653-11ec-a27c-d8c4975e38aa_jpg.rf.d42945715ff3b9025ecb6d5aef92be58.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-a9db9356-394a-11ec-8e71-d8c4975e38aa_jpg.rf.d4def39c6904af9520f11fd69bd969cb.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-e5155d2f-394a-11ec-8bee-d8c4975e38aa_jpg.rf.d422aef1f4cc188e71d2d9fff50f95f0.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-mold-e383e423-1d0a-11ec-b907-d8c4975e38aa_jpg.rf.d45ab38d1240c85f0bcf9bfa5c3ba182.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-freshunripe-7390fa20-1d0a-11ec-9693-d8c4975e38aa_jpg.rf.d4739d5e0d987d3aa4c5eedd412f2058.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-overripe-9c906c2b-1d0a-11ec-9cb6-d8c4975e38aa_jpg.rf.d493e7bbe66622f6c49bfe65adbcaaa9.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-ripe-73a63d65-2653-11ec-ad14-d8c4975e38aa_jpg.rf.d4796e76bd8da06e22e5dcfe69b73335.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-88c92776-394a-11ec-8a6a-d8c4975e38aa_jpg.rf.d49cb41d6befbc45a92c0ceba3a5a979.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-overripe-9fd29ed5-1d0a-11ec-81da-d8c4975e38aa_jpg.rf.d3ee3ad193ccd25c598cda828ac83183.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-fc356f17-394a-11ec-acf2-d8c4975e38aa_jpg.rf.d4e9932cd67a03765a5db67898d8b9f1.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-overripe-7e7ac31e-2653-11ec-a414-d8c4975e38aa_jpg.rf.d4b4188209673e5326abed44786ff252.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-freshunripe-6b661073-1d0a-11ec-9d88-d8c4975e38aa_jpg.rf.d51903d26f71db30fdc6b2dcdeb007ce.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-c3696f72-4037-11ec-86d7-94b86d66fd1d_jpg.rf.d4c3d498045af36622e03c76b1318f7e.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-freshripe-78f2b1ca-1d0a-11ec-b45f-d8c4975e38aa_jpg.rf.d51db67982153f098f4fb52b2dd34670.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-rotten-8e2f71be-2653-11ec-97ba-d8c4975e38aa_jpg.rf.d51c8e7d819210f59068c29d9b401822.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-unripe-5523c512-2653-11ec-a156-d8c4975e38aa---Copy_jpg.rf.d496098f1e33bc3d98b15fbd974e6d30.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-ripe-6c59a33e-2653-11ec-ae1f-d8c4975e38aa_jpg.rf.d524395451552a2fa09a5c0ee027fe55.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-e9caeca5-394a-11ec-a595-d8c4975e38aa_jpg.rf.d50db4e5cbe8ab57683fd4ea84609a3f.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-mold-e65ad5d3-1d0a-11ec-bb45-d8c4975e38aa_jpg.rf.d52566e59f8a6ca79a128ca74d33c36c.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-freshripe-79c2e562-1d0a-11ec-9012-d8c4975e38aa_jpg.rf.d523c9f997989cb2033aa811c5ab369e.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-87d96d4a-394a-11ec-91dd-d8c4975e38aa_jpg.rf.d539c499ed48f733e6bc5673e67632aa.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-a79b1a78-394a-11ec-a045-d8c4975e38aa_jpg.rf.d59a619141cb9a0abb0330fc183105a3.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-unripe-87301739-1d0a-11ec-852c-d8c4975e38aa-1-_jpg.rf.d5c11f73aba5cb5008facef7581a3b17.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-a366c7ab-4037-11ec-94b5-94b86d66fd1d_jpg.rf.d5627b3e34f65c74be97800812416c2d.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshripe-4a1b6aaf-2653-11ec-9014-d8c4975e38aa_jpg.rf.d584a88d6425b244ce5cea7d3c0b932a.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-dd851e17-394a-11ec-999c-d8c4975e38aa_jpg.rf.d5ff8481f339161a4e8fa14bc3d685df.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-c4b6ed4c-394a-11ec-8faf-d8c4975e38aa_jpg.rf.d6148d557ff569cc36850e03f6eb43e5.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-aed4f9a7-394a-11ec-971e-d8c4975e38aa_jpg.rf.d5e8e77bd8055b248effb284a47d8c47.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshunripe-729058fa-1d0a-11ec-9c47-d8c4975e38aa_jpg.rf.d64f89da33a3ec82541f0e9f3ffada74.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-a0a27659-394a-11ec-8ddf-d8c4975e38aa_jpg.rf.d61883ca48ad7720fcf6ce955df9233c.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-f0e26b87-394a-11ec-892e-d8c4975e38aa_jpg.rf.d5387430f74604c1ef6f2117d8a5f15e.jpg, 1, 0, 0, 1, 0, 0
